WEO Country Code	ISO	WEO Subject Code	Country	Subject Descriptor	Subject Notes	Units	Scale	Country/Series-specific Notes	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023	2024	2025	2026	2027	2028	2029	2030	Estimates Start After	
742	TGO	NGDP_RPCH	Togo	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	-2.285	-3.419	-3.708	-5.156	5.881	3.717	3.260	-2.484	10.124	4.100	5.897	-0.590	-3.207	-16.319	13.930	19.691	-3.871	3.803	-2.263	2.540	-0.970	0.820	3.830	6.720	-0.980	-4.670	2.650	1.249	4.036	5.454	5.854	5.823	6.303	5.824	5.633	5.468	5.734	4.008	4.795	4.923	1.976	5.991	5.811	5.600	5.300	5.300	5.500	5.500	5.500	5.500	5.500	2024	
866	TON	NGDP_RPCH	Tonga	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	15.800	14.000	12.800	5.800	44.100	5.600	8.800	1.700	-3.500	1.100	4.700	5.900	-3.800	-0.100	1.979	7.930	0.090	-0.636	2.306	2.296	3.766	1.460	4.495	0.056	-1.885	-0.416	-2.194	-2.500	4.750	-5.199	0.803	6.818	2.377	-1.122	1.991	1.114	6.599	3.202	0.688	-0.208	1.783	0.363	-2.310	2.084	2.073	2.725	2.341	1.825	1.550	1.210	1.211	2023	
369	TTO	NGDP_RPCH	Trinidad and Tobago	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	10.400	4.577	3.799	-10.300	-5.751	-4.119	-3.279	-4.562	-3.920	-0.830	1.509	3.112	10.093	-0.669	3.567	3.810	7.134	7.523	8.125	8.025	6.901	3.698	7.152	13.878	7.328	5.895	14.181	4.255	3.286	-4.823	3.461	-0.192	4.630	3.345	3.695	-0.565	-7.403	-4.819	-0.986	0.472	-8.903	-0.912	1.082	1.427	1.427	2.367	1.094	1.946	3.002	2.969	1.842	2023	
744	TUN	NGDP_RPCH	Tunisia	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	7.400	5.522	-0.482	4.674	5.731	5.668	-1.453	6.701	0.071	2.579	7.075	4.138	8.009	2.477	3.628	2.671	6.855	5.725	4.963	6.017	4.300	3.796	1.323	4.702	6.236	3.487	5.244	6.710	4.238	3.043	3.511	-2.047	4.217	2.430	3.090	0.968	1.117	2.252	2.607	1.550	-8.975	4.736	2.674	0.039	1.357	1.430	1.417	1.431	1.265	1.251	1.239	2023	
186	TUR	NGDP_RPCH	Türkiye	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	-0.779	4.365	3.429	4.758	6.823	4.258	6.941	10.027	2.121	0.253	9.255	0.926	5.984	8.042	-5.456	7.190	7.007	7.528	3.092	-3.263	6.933	-5.750	6.448	5.763	9.796	8.992	6.948	5.044	0.815	-4.823	8.427	11.200	4.788	8.486	4.940	6.084	3.323	7.502	3.013	0.819	1.860	11.439	5.533	5.111	3.184	2.706	3.191	3.373	3.697	3.861	4.102	2024	
925	TKM	NGDP_RPCH	Turkmenistan	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-10.000	-17.300	-7.200	-6.700	-11.300	6.700	16.499	18.587	20.391	15.768	17.095	14.692	13.040	10.967	11.057	14.747	6.133	16.026	12.660	7.209	-1.754	3.605	2.159	-0.466	2.141	1.740	-3.666	-2.116	-0.338	5.315	1.974	2.264	2.255	2.345	2.318	2.252	2.252	2.252	2022	
869	TUV	NGDP_RPCH	Tuvalu	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.695	8.317	-4.351	-1.888	-3.746	1.301	6.905	6.579	-5.620	-2.468	7.520	-2.853	3.805	1.667	9.379	4.865	3.295	1.654	13.389	-3.684	-0.553	-2.365	7.925	3.316	2.803	2.323	2.224	1.973	1.864	1.677	2023	
746	UGA	NGDP_RPCH	Uganda	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	-3.392	3.859	8.205	4.899	-3.000	-3.000	0.946	4.000	8.294	6.403	6.497	1.778	5.850	6.686	7.694	9.174	6.595	4.620	6.074	7.953	3.941	8.765	7.057	6.159	5.803	10.007	7.049	8.064	10.428	8.069	7.484	7.677	2.333	3.938	5.745	8.005	0.167	6.795	5.568	7.626	-1.150	5.515	6.186	4.905	6.293	6.119	7.632	8.242	6.764	6.410	5.998	2023	
926	UKR	NGDP_RPCH	Ukraine	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-14.200	-22.900	-12.200	-10.000	-3.000	-1.900	-0.200	5.900	8.800	5.300	9.500	11.800	3.100	7.600	8.200	2.200	-15.100	4.100	5.466	0.239	-0.027	-6.553	-9.773	2.441	2.360	3.488	3.200	-3.753	3.446	-28.759	5.324	3.511	2.000	4.500	4.800	4.298	4.198	4.098	2023	
466	ARE	NGDP_RPCH	United Arab Emirates	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	-1.780	8.024	-7.188	-5.250	4.451	-2.522	-19.269	5.304	-2.623	15.733	23.562	2.176	3.144	0.262	7.449	6.629	5.399	8.567	0.878	3.830	12.322	1.399	2.433	8.801	9.566	4.855	9.837	3.184	3.192	-5.243	5.284	6.216	1.824	5.056	4.166	6.787	5.561	0.735	1.314	1.108	-4.957	4.355	7.510	3.619	3.762	3.991	4.986	4.654	4.356	4.251	3.895	2023	
112	GBR	NGDP_RPCH	United Kingdom	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	-2.050	-0.688	1.965	4.166	2.221	4.087	3.108	5.420	5.376	2.402	0.561	-1.405	0.245	2.259	3.409	2.386	2.582	4.925	3.403	3.058	4.342	2.573	1.796	3.152	2.458	2.733	2.381	2.625	-0.249	-4.621	2.233	1.138	1.509	1.800	3.195	2.223	1.922	2.657	1.405	1.624	-10.297	8.576	4.839	0.397	1.101	1.077	1.407	1.538	1.457	1.442	1.436	2024	
111	USA	NGDP_RPCH	United States	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	-0.257	2.537	-1.803	4.584	7.236	4.169	3.463	3.455	4.177	3.672	1.886	-0.109	3.522	2.752	4.029	2.685	3.773	4.447	4.483	4.788	4.078	0.956	1.700	2.796	3.848	3.483	2.785	2.004	0.114	-2.576	2.695	1.564	2.289	2.118	2.524	2.946	1.820	2.458	2.967	2.584	-2.163	6.055	2.512	2.887	2.796	1.826	1.744	1.983	2.122	2.122	2.122	2024	
298	URY	NGDP_RPCH	Uruguay	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	5.999	1.899	-9.391	-5.853	-1.458	0.298	7.500	5.910	0.496	1.104	0.297	3.539	7.932	2.658	7.281	-1.448	5.578	5.496	4.519	-1.939	-1.930	-3.844	-7.732	0.805	5.004	7.460	4.099	6.542	7.176	4.243	7.803	5.162	3.538	4.638	3.239	0.371	1.690	1.741	0.165	0.928	-7.357	5.844	4.486	0.742	3.108	2.844	2.600	2.370	2.346	2.184	2.153	2024	
927	UZB	NGDP_RPCH	Uzbekistan	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-2.300	-5.200	-0.900	1.700	5.200	4.300	4.300	3.800	4.200	4.000	4.200	7.400	7.000	7.500	9.500	9.000	8.100	7.094	7.525	7.102	7.297	6.874	7.219	5.932	4.395	5.559	6.780	1.563	8.035	6.001	6.309	6.547	5.899	5.808	5.700	5.700	5.702	5.709	2024	
846	VUT	NGDP_RPCH	Vanuatu	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	5.451	4.375	1.980	3.010	9.577	1.001	-0.149	-2.894	-1.695	1.533	11.697	3.147	2.584	0.736	9.079	1.005	2.328	4.907	1.176	0.337	5.925	-3.398	-5.198	4.288	3.987	5.305	8.461	2.876	5.601	3.037	1.259	3.142	1.005	0.467	2.575	3.966	3.472	4.414	2.900	3.238	-4.991	-1.552	5.186	2.094	0.852	1.374	2.094	2.524	2.234	2.234	2.234	2022	
299	VEN	NGDP_RPCH	Venezuela	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	-4.947	-1.288	2.645	-9.856	5.223	0.867	6.080	4.801	6.510	-13.920	6.468	9.730	6.060	0.275	-2.349	3.952	-0.198	6.371	0.294	-5.970	3.687	3.394	-8.856	-7.755	18.287	10.318	9.872	8.754	5.278	-3.202	-1.489	4.176	5.626	1.343	-3.894	-6.221	-17.040	-15.671	-19.655	-27.658	-29.999	0.955	8.001	4.002	5.300	-4.000	-5.500	n/a	n/a	n/a	n/a	2018	
582	VNM	NGDP_RPCH	Vietnam	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	-3.497	5.797	8.150	7.093	8.397	5.619	3.357	2.549	5.100	7.800	5.047	5.809	8.700	8.078	8.834	9.540	9.340	8.152	5.765	4.774	6.787	6.895	7.080	7.341	7.789	7.547	6.978	7.129	5.662	5.398	6.423	6.413	5.505	5.554	6.422	6.987	6.690	6.940	7.465	7.359	2.865	2.554	8.538	5.065	7.091	5.152	4.047	5.200	5.250	5.300	5.300	2024	
487	WBG	NGDP_RPCH	West Bank and Gaza	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	7.118	1.215	14.668	14.334	8.281	-8.556	-9.311	-12.488	14.016	21.924	11.291	-0.997	3.788	7.429	8.593	5.777	9.601	6.096	4.699	-0.158	3.721	8.865	1.419	1.227	1.363	-11.318	7.012	4.083	-4.556	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2023	
474	YEM	NGDP_RPCH	Yemen	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	6.293	8.208	4.002	6.722	5.669	4.635	5.231	6.007	3.776	6.182	3.804	3.935	3.747	3.973	5.592	3.170	3.338	3.648	3.866	7.702	-12.715	2.393	4.824	-0.189	-27.995	-9.375	-5.072	0.752	2.100	-8.500	-1.000	1.500	-2.000	-1.500	-1.500	0.000	6.000	5.500	5.000	5.000	2022	
754	ZMB	NGDP_RPCH	Zambia	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	3.854	6.631	-2.912	-1.145	-1.718	1.237	1.698	1.491	9.271	-3.658	-0.579	-0.666	2.052	-0.077	-13.309	2.898	6.219	3.814	-0.386	4.650	3.897	5.317	4.506	6.945	7.032	7.236	7.904	8.352	7.774	9.220	10.298	5.565	7.598	5.057	4.698	2.920	3.777	3.504	4.127	1.400	-2.800	6.200	5.211	5.368	4.043	6.200	6.817	6.402	5.152	4.836	4.760	2022	
698	ZWE	NGDP_RPCH	Zimbabwe	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-1.111	-4.231	-0.454	-7.704	-16.224	-6.270	-7.413	-3.556	-3.401	-16.323	7.396	19.957	14.196	16.651	2.068	2.401	1.845	0.754	5.203	5.010	-6.332	-7.817	8.468	6.139	5.337	2.027	6.022	4.640	3.630	3.458	3.532	3.532	2023	
